id,x,y,shape,year,Degree,Random walk betweenness centrality,Betweenness centrality,Average neighbor degree,Clustering coef,index,iso3,name,gross import,constantGDP_percapita,corruption_index,GINI,per capita GDP growth,Trade % of GDP,gov_expend_on_health_%GDP,FDI_inflow_%GDP,gov_expend_on_educ_%GDP,tetrietary_school_enrollment,natural_resource_rents_%GDP,ICT_goods_export%exports,R&D_expenditues%GDP,domestic_credit_to_private_sector%GDP,Region Name,Sub-region Name,Least Developed Countries (LDC),Land Locked Developing Countries (LLDC),Small Island Developing States (SIDS),Developed / Developing Countries,WTO,herfindahl index,log_Gdp
85,0.0313,0.4813,0.5000,2005,54,0.004012320961027854,1.678609314160128e-05,149.4814814814815,0.9860237596086653,KI,KIR,Kiribati,65763.29500000001,1695.68,60.49,,2.88,69.56,11.1,2.32,,,0.03,,,,Oceania,Micronesia,1,0,1,0.0,0,2389.538495735381,7.435839119304397
86,0.8549,0.6995,0.5000,2005,158,0.010798447448069915,0.0031942753350218396,127.50632911392405,0.8000483753930501,KR,KOR,"Korea, Republic of",251868137.09800005,18568.36,71.71,,3.7,60.75,2.74,1.52,,91.69,0.02,30.0,2.63,114.82,Asia,Eastern Asia,0,0,0,0.0,0,892.1312558217433,9.829214335961067
87,0.6319,0.6628,0.5000,2005,111,0.007063707006587188,0.0002862790780113767,140.36036036036037,0.9454545454545454,KW,KWT,Kuwait,,47987.46,69.27,,7.21,75.09,1.9,0.29,4.74,,57.05,,0.1,50.93,Asia,Western Asia,0,0,0,0.0,0,,10.778695005758301
83,0.7077,0.7289,0.5000,2005,93,0.006333834168921743,0.0001354701437295208,142.89247311827958,0.966573165030388,KG,KGZ,Kyrgyzstan,1099913.6119999997,747.57,8.78,32.6,-1.3,72.11,3.8,1.73,4.87,42.58,4.13,0.07,0.2,7.95,Asia,Central Asia,0,1,0,0.0,0,1659.5680819689774,6.616827946365326
88,0.7847,0.6103,0.5000,2005,80,0.005403854652895094,2.555565069314147e-05,147.625,0.9889240506329114,LA,LAO,Lao People's Democratic Republic,,842.91,6.83,,5.44,52.46,0.91,1.01,2.41,7.8,7.06,,,7.35,Asia,South-eastern Asia,1,1,0,0.0,0,,6.736860190736597
95,0.5683,0.816,0.5000,2005,125,0.00793574272348892,0.0006585278909305511,136.696,0.9121290322580645,LV,LVA,Latvia,8426896.425000003,10905.24,65.85,39.0,11.95,81.95,3.26,4.79,,75.42,1.31,1.95,0.53,,Europe,Northern Europe,0,0,0,1.0,1,705.6499458448802,9.296998686646646
89,0.5996,0.6881,0.5000,2005,153,0.009891746982327938,0.0022786033294801902,129.28758169934642,0.8223254213966288,LB,LBN,Lebanon,8736217.0,5660.59,37.56,,-0.08,55.7,2.9,12.21,2.65,,0.0,1.84,,69.69,Asia,Western Asia,0,0,0,0.0,0,518.0123677967656,8.641283406047274
92,0.5784,0.3355,0.5000,2005,56,0.004224686831613963,2.2755042330501146e-05,147.10714285714286,0.9824675324675325,LS,LSO,Lesotho,,946.05,57.07,,3.98,122.51,2.44,1.63,12.08,3.36,3.43,,,7.23,Africa,Sub-Saharan Africa,1,1,0,0.0,1,,6.85229542177777
90,0.4738,0.5357,0.5000,2005,92,0.006258162465948448,0.00017446994320554878,143.3695652173913,0.9569995222169135,LR,LBR,Liberia,,438.25,10.73,,2.58,46.47,0.57,8.73,,,19.83,,,3.81,Africa,Sub-Saharan Africa,1,0,0,0.0,1,,6.082789523801344
93,0.5663,0.8065,0.5000,2005,134,0.00814450054323191,0.0007639872642761429,136.1417910447761,0.905958927168668,LT,LTU,Lithuania,15355169.202999996,10527.04,64.88,35.3,9.5,104.71,3.43,4.95,4.87,79.73,0.57,5.28,0.75,,Europe,Northern Europe,0,0,0,1.0,1,1176.2316675524523,9.261702463997121
94,0.517,0.7768,0.5000,2005,133,0.008184071956074178,0.0008116113666952917,136.09022556390977,0.9037366142629301,LU,LUX,Luxembourg,16673325.099,101380.77,92.68,30.8,1.61,111.73,6.04,12.44,,,0.01,7.85,1.57,71.87,Europe,Western Europe,0,0,0,1.0,1,2141.678378177105,11.526638707183924
96,0.8154,0.6233,0.5000,2005,114,0.0071993648365873235,0.00031804857785725665,140.23684210526315,0.9451948455208818,MO,MAC,Macao,3777559.045000001,34224.8,69.76,,5.54,57.81,,14.68,2.29,54.42,0.0,2.83,0.09,44.15,Asia,Eastern Asia,0,0,0,0.0,0,2325.363556594992,10.440705806458055
99,0.6302,0.3957,0.5000,2005,137,0.008580072516467382,0.001094117979040443,134.5839416058394,0.8866466294547016,MG,MDG,Madagascar,1575628.1569999994,473.25,55.12,39.9,1.56,50.82,2.25,1.7,3.85,2.68,6.29,0.35,0.18,9.88,Africa,Sub-Saharan Africa,1,0,0,0.0,1,827.9860859564034,6.159623790089432
109,0.5953,0.4264,0.5000,2005,124,0.007914248858524073,0.0006860800922091482,136.49193548387098,0.9063729346970889,MW,MWI,Malawi,1150060.7069999997,385.46,27.8,,0.62,45.79,1.48,3.82,,0.49,6.66,0.15,,5.96,Africa,Sub-Saharan Africa,1,1,0,0.0,1,1446.934259810686,5.954437426270905
110,0.7833,0.5234,0.5000,2005,152,0.01014718187278446,0.002496285519821076,129.78947368421052,0.8282502614151273,MY,MYS,Malaysia,104708060.65800004,7974.25,59.51,,3.28,178.32,1.4,2.73,,27.92,13.06,43.39,,106.52,Asia,South-eastern Asia,0,0,0,0.0,1,875.5687161096754,8.983972879343494
100,0.7034,0.5178,0.5000,2005,83,0.005852056762442109,0.00011545833433883131,143.90361445783134,0.9656185718483691,MV,MDV,Maldives,742859.6529999998,5471.7,42.44,,-15.4,77.96,2.97,4.55,5.02,,0.0,0.17,,38.84,Asia,Southern Asia,0,0,1,0.0,1,1124.1925347895053,8.607344633238062
103,0.4889,0.5976,0.5000,2005,121,0.007949000260103492,0.0007094651217265066,136.79338842975207,0.9088154269972452,ML,MLI,Mali,1515221.1139999998,667.47,38.54,,3.15,42.35,1.38,2.57,3.52,,5.97,0.18,,14.84,Africa,Sub-Saharan Africa,1,1,0,0.0,1,669.3386911578096,6.5034944454441765
104,0.5399,0.6997,0.5000,2005,131,0.007895752018205724,0.0006100622233588622,137.2824427480916,0.9182618907809748,MT,MLT,Malta,3804179.4429999976,19603.3,78.54,,3.12,95.08,6.0,340.92,,32.34,0.0,45.16,0.53,97.72,Europe,Southern Europe,0,0,0,1.0,1,1357.3680093441883,9.883453198393356
107,0.4696,0.6167,0.5000,2005,112,0.0077314138632005045,0.0006645831657342813,137.53571428571428,0.9115186615186616,MR,MRT,Mauritania,880491.1219999997,1119.83,35.61,,5.91,93.98,1.1,37.17,,2.94,25.95,,,24.74,Africa,Sub-Saharan Africa,1,0,0,0.0,1,1756.8907861573223,7.020932167054237
108,0.6599,0.387,0.5000,2005,143,0.008854454413332194,0.0013126924471386794,133.24475524475525,0.8707771102137299,MU,MUS,Mauritius,3093232.409,6463.92,64.39,,1.18,81.68,1.72,0.64,4.08,21.35,0.01,13.29,0.36,72.9,Africa,Sub-Saharan Africa,0,0,1,0.0,1,474.4411921230642,8.773991223886721
101,0.2151,0.6313,0.5000,2005,159,0.010866267978758355,0.0032743223137653202,127.26415094339623,0.7970702969508797,MX,MEX,Mexico,214774148.7930001,9270.66,49.27,50.1,0.87,50.42,2.46,2.97,4.85,24.22,5.94,17.99,0.4,16.01,Americas,Latin America and the Caribbean,0,0,0,0.0,1,3206.1462549786465,9.134609853436489
98,0.5788,0.7634,0.5000,2005,119,0.0076074143902737975,0.0005133196685749472,137.80672268907563,0.9210938612733229,MD,MDA,"Moldova, Republic of",2020092.8650000002,2061.55,30.24,36.3,7.76,113.21,4.2,6.38,7.16,36.1,0.19,0.3,0.4,23.61,Europe,Eastern Europe,0,1,0,1.0,0,993.1874132291429,7.631213406036673
105,0.7885,0.7603,0.5000,2005,98,0.006549373870374914,0.0001684892994987565,141.96938775510205,0.9604460340837366,MN,MNG,Mongolia,1179773.9450000003,2079.13,32.68,,5.98,89.12,2.27,7.43,,44.66,21.55,0.0,0.24,27.55,Asia,Eastern Asia,0,1,0,0.0,1,2002.342094204785,7.6397048159656205
97,0.4803,0.6766,0.5000,2005,151,0.009617405723330905,0.001996569389195347,130.3841059602649,0.8359381898454746,MA,MAR,Morocco,20425581.460999988,2363.44,47.32,,2.08,51.3,1.24,2.68,,11.79,0.5,6.04,,44.03,Africa,Northern Africa,0,0,0,0.0,1,727.8738949072443,7.767873463831093
106,0.5987,0.3963,0.5000,2005,133,0.008291341198612651,0.0009015574552198197,135.3984962406015,0.8947368421052632,MZ,MOZ,Mozambique,1694266.2759999994,376.89,37.07,,3.6,49.24,3.14,1.44,4.43,1.44,8.95,0.11,,9.15,Africa,Sub-Saharan Africa,1,0,0,0.0,1,2117.28589763132,5.931953367684436
116,0.7337,0.6577,0.5000,2005,95,0.006280970065907351,0.00012394122433300586,144.34736842105264,0.9711086226203808,NP,NPL,Nepal,,500.21,24.39,,2.17,38.69,0.86,0.03,3.36,7.74,0.79,,,28.73,Asia,Southern Asia,1,1,0,0.0,1,,6.21502801024688
114,0.5147,0.7896,0.5000,2005,158,0.010397818440012306,0.002805887623928007,127.91772151898734,0.8052890429734741,NL,NLD,Netherlands,273380424.6450001,48437.88,96.1,29.0,1.81,112.42,6.22,30.64,5.11,58.69,0.49,16.78,1.77,116.36,Europe,Western Europe,0,0,0,1.0,1,705.2299084918377,10.78803743122622
117,0.9858,0.2728,0.5000,2005,154,0.010320423690354576,0.0026771257749633654,129.0,0.8186062303709363,NZ,NZL,New Zealand,25350037.428,33369.81,98.54,,2.16,41.8,6.37,1.66,6.28,,1.18,1.7,1.12,120.62,Oceania,Australia and New Zealand,0,0,0,1.0,1,931.1301118339753,10.415406877992321
113,0.2633,0.5715,0.5000,2005,127,0.007958652606229015,0.0006925235752901454,136.79527559055117,0.9100112485939258,NI,NIC,Nicaragua,2340264.080000001,1408.97,33.66,48.8,2.87,72.93,2.69,3.81,,,1.16,0.14,,22.62,Americas,Latin America and the Caribbean,0,0,0,0.0,1,825.9958653898248,7.250614219975771
111,0.5224,0.5978,0.5000,2005,114,0.007389962874947859,0.00043606387466285065,139.24561403508773,0.9332401800962583,NE,NER,Niger,723897.5170000001,326.21,26.34,44.4,0.68,42.05,2.49,1.46,,1.05,9.55,0.18,,5.09,Africa,Sub-Saharan Africa,1,1,0,0.0,1,592.6079246545514,5.787541345756266
112,0.5241,0.5505,0.5000,2005,120,0.007317427199369838,0.00033007231390811407,140.125,0.9442577030812325,NG,NGA,Nigeria,,1857.93,12.2,,3.72,40.44,1.14,2.83,,10.49,20.61,,,8.44,Africa,Sub-Saharan Africa,0,0,0,0.0,1,,7.527218243744798
102,0.5604,0.7312,0.5000,2005,131,0.008531103042622369,0.0011001892817709617,134.29770992366412,0.8810334703464474,MK,MKD,North Macedonia,2878935.4779999983,3755.02,41.95,,4.56,84.19,4.38,2.32,,29.22,1.91,0.39,0.23,23.33,Europe,Southern Europe,0,1,0,1.0,1,680.3018218332254,8.230848890415741
115,0.5235,0.836,0.5000,2005,158,0.01033370233785032,0.0027353789627670775,127.9873417721519,0.8061759251793921,NO,NOR,Norway,54477396.12500003,88432.62,96.59,30.6,1.93,51.56,6.92,3.26,6.87,78.52,10.53,1.22,1.48,106.95,Europe,Northern Europe,0,0,0,1.0,1,667.6707833255285,11.389996185085195
118,0.6553,0.6195,0.5000,2005,109,0.00683975726439977,0.00018992084980638208,142.08256880733944,0.9605844376486579,OM,OMN,Oman,8635755.907000003,17632.07,66.83,,-0.19,89.0,2.13,4.95,3.52,18.49,46.9,0.18,,30.65,Asia,Western Asia,0,0,0,0.0,1,1165.0168283684675,9.777474681999207
119,0.6926,0.6688,0.5000,2005,158,0.010731163974060088,0.003128994024594145,127.62025316455696,0.8014996371845521,PK,PAK,Pakistan,24307158.623999998,934.39,14.15,32.7,5.22,37.81,0.59,2.01,2.25,4.92,2.45,0.51,0.44,28.65,Asia,Southern Asia,0,0,0,0.0,1,528.368973240204,6.8398939099619005
123,0.8738,0.5417,0.5000,2005,23,0.0017589835619705617,0.0,154.1304347826087,1.0,PW,PLW,Palau,,10469.04,,,4.51,63.97,3.49,2.15,,,0.0,,,,Oceania,Micronesia,0,0,1,0.0,0,,9.256177609116335
120,0.2756,0.5474,0.5000,2005,124,0.00768605525149923,0.0005251605008726685,138.18548387096774,0.9260424862313139,PA,PAN,Panama,2927536.018000001,6172.87,45.37,53.8,5.23,101.68,3.88,6.74,,42.09,0.1,0.07,0.23,82.28,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1738.391222187134,8.727919162719688
124,0.8999,0.4649,0.5000,2005,75,0.0054906768363948795,0.00014152678669143788,146.12,0.9646846846846847,PG,PNG,Papua New Guinea,,1646.34,13.17,,4.04,102.8,1.62,0.82,,,39.1,,,14.13,Oceania,Melanesia,0,0,1,0.0,1,,7.406309921267029
127,0.3377,0.3698,0.5000,2005,110,0.007141038170245193,0.0003294272420813482,139.8,0.9409507923269391,PY,PRY,Paraguay,3121712.6169999996,3587.05,5.85,51.4,0.49,63.96,1.59,0.07,,25.66,1.57,0.09,0.06,12.28,Americas,Latin America and the Caribbean,0,1,0,0.0,1,1753.5786543032423,8.185085416660112
121,0.2916,0.4489,0.5000,2005,144,0.00894940451510471,0.0013913279581969664,132.71527777777777,0.8645104895104895,PE,PER,Peru,12286499.077,3796.2,46.83,50.4,5.36,39.27,2.45,3.39,2.84,32.76,5.49,0.24,,19.37,Americas,Latin America and the Caribbean,0,0,0,0.0,1,707.1258938259315,8.241755845380894
122,0.8383,0.5716,0.5000,2005,145,0.009593102200856286,0.001958249800170322,131.6551724137931,0.8510536398467433,PH,PHL,Philippines,45819673.484000005,1817.22,32.2,,2.82,88.04,1.29,1.61,2.43,27.52,1.22,47.67,0.11,29.07,Asia,South-eastern Asia,0,0,0,0.0,1,1005.9197813282595,7.505063139767893
125,0.5532,0.7884,0.5000,2005,160,0.011037950659013964,0.0034689809901761294,126.7875,0.7911163522012579,PL,POL,Poland,97628054.33699991,9950.58,63.41,35.8,3.54,62.42,3.98,3.61,5.43,63.59,1.35,3.98,0.56,27.12,Europe,Eastern Europe,0,0,0,1.0,1,916.0209198817527,9.205386119911044
126,0.4772,0.7189,0.5000,2005,155,0.009980094132202418,0.002364901696474893,129.14193548387098,0.820611646418098,PT,PRT,Portugal,62169509.07700003,21988.19,82.44,38.5,0.6,52.06,6.72,1.71,5.07,55.43,0.15,8.44,0.76,124.77,Europe,Southern Europe,0,0,0,1.0,1,1394.995305037808,9.998260770020169
128,0.6422,0.6409,0.5000,2005,126,0.007968977799565244,0.0007039640844531615,136.81746031746033,0.9092063492063492,QA,QAT,Qatar,9822003.469999995,61649.39,73.66,,-6.43,80.45,1.92,5.61,3.97,17.42,43.23,0.03,,33.72,Asia,Western Asia,0,0,0,0.0,1,625.4403396713286,11.02921861397744
129,0.7926,0.8418,0.5000,2005,156,0.010158486054049794,0.0025421981810246,128.71794871794873,0.8153019023986766,RU,RUS,Russian Federation,91198180.96600005,8929.32,21.95,41.3,6.81,48.33,2.92,2.03,3.77,72.57,18.25,0.18,1.07,25.92,Europe,Eastern Europe,0,0,0,1.0,1,548.3095582681811,9.097095523154803
130,0.6252,0.6327,0.5000,2005,146,0.009120632769213372,0.0015387732115512247,132.1027397260274,0.8573452999527633,SA,SAU,Saudi Arabia,55401071.166999996,19381.85,54.63,,2.54,73.12,2.48,3.68,5.43,29.54,51.23,0.07,0.04,35.42,Asia,Western Asia,0,0,0,0.0,0,595.6565440467177,9.87209234012514
131,0.4599,0.5805,0.5000,2005,138,0.008927044636565963,0.0013856291350509628,132.82608695652175,0.8641701047286575,SN,SEN,Senegal,3480029.724999999,1236.01,55.61,39.2,2.96,46.05,1.59,1.52,4.06,5.42,1.93,0.39,,15.6,Africa,Sub-Saharan Africa,1,0,0,0.0,1,739.1886333627372,7.119643728599794
140,0.6541,0.474,0.5000,2005,119,0.007418712038673793,0.00041039267528984074,139.12605042016807,0.9333428286568864,SC,SYC,Seychelles,608276.8770000001,9450.28,61.46,,8.5,110.43,3.62,8.78,,,0.09,0.01,0.3,24.88,Africa,Sub-Saharan Africa,0,0,1,0.0,1,1028.393213738877,9.153799649678469
133,0.4673,0.547,0.5000,2005,91,0.0061364601360425096,0.00011098399957652908,143.3956043956044,0.9655677655677656,SL,SLE,Sierra Leone,,353.89,13.66,,0.59,30.48,1.72,5.5,2.8,,9.8,,,3.35,Africa,Sub-Saharan Africa,1,0,0,0.0,1,,5.868986130382541
132,0.7884,0.5075,0.5000,2005,148,0.009392455513819615,0.00177667872507319,131.55405405405406,0.8502482073910645,SG,SGP,Singapore,135434089.96499994,40498.71,98.05,,4.86,336.21,1.0,15.11,3.2,,0.0,15.88,2.15,89.22,Asia,South-eastern Asia,0,0,1,0.0,1,671.9491578497184,10.609025400735497
136,0.5547,0.7704,0.5000,2005,155,0.010498123005350678,0.00286633210019711,128.54193548387096,0.8128194386258902,SK,SVK,Slovakia,30403571.08700001,13228.27,68.78,29.3,6.61,105.64,4.91,6.25,3.77,40.35,0.33,9.39,0.49,,Europe,Eastern Europe,0,0,0,1.0,0,1035.8241695097265,9.490111485142243
137,0.5417,0.7564,0.5000,2005,156,0.010451396317292826,0.0028278785141528815,128.3397435897436,0.8104218362282879,SI,SVN,Slovenia,18300991.890000008,21943.36,80.0,24.6,3.62,109.33,5.75,2.68,5.58,79.25,0.19,1.28,1.41,52.29,Europe,Southern Europe,0,0,0,1.0,1,919.0780198790461,9.996219867044479
159,0.5637,0.3302,0.5000,2005,160,0.011037950659014,0.0034689809901761294,126.7875,0.7911163522012579,ZA,ZAF,South Africa,48704101.157999985,6729.83,70.73,64.8,3.98,44.2,2.75,2.53,5.06,,4.9,1.25,0.86,138.16,Africa,Sub-Saharan Africa,0,0,0,0.0,1,530.7302501294423,8.814305162290015
48,0.4896,0.7248,0.5000,2005,158,0.010333702337850338,0.0027353789627670775,127.9873417721519,0.8061759251793921,ES,ESP,Spain,279855728.59099996,31029.0,88.78,32.4,1.92,41.74,5.51,2.34,4.13,67.15,0.04,3.73,1.1,135.98,Europe,Southern Europe,0,0,0,1.0,1,667.0655451054424,10.342677530045913
91,0.7244,0.5437,0.5000,2005,141,0.008625630744083906,0.0011198035660470137,134.27659574468086,0.8832826747720365,LK,LKA,Sri Lanka,8016662.6529999925,2130.13,46.34,,5.38,62.2,2.11,1.12,,,0.12,1.09,,33.08,Asia,Southern Asia,0,0,0,0.0,1,694.1404726991574,7.663938289704891
135,0.3444,0.5218,0.5000,2005,104,0.006805104166196344,0.00022537071018151114,140.89423076923077,0.950522778192681,SR,SUR,Suriname,671982.3089999999,6971.0,60.98,,3.29,114.14,2.53,1.56,,,12.96,0.22,,19.32,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1636.2137232429616,8.849513965486398
138,0.5518,0.834,0.5000,2005,158,0.010386758886741685,0.0027872109321831363,127.93037974683544,0.805450294283641,SE,SWE,Sweden,107409306.88800004,49981.3,97.56,26.8,2.49,62.26,6.76,5.33,6.55,81.95,0.5,11.22,3.38,99.76,Europe,Northern Europe,0,0,0,1.0,1,724.5945126503857,10.81940421445484
29,0.5229,0.7601,0.5000,2005,159,0.010559326478152364,0.0029758221968861575,127.44654088050315,0.79937903033198,CH,CHE,Switzerland,123570670.45399997,70471.41,97.07,,2.46,63.01,3.26,0.65,5.2,45.8,0.01,2.6,,149.81,Europe,Western Europe,0,0,0,1.0,1,1383.333544722022,11.162962374635162
144,0.698,0.7159,0.5000,2005,70,0.004932230113596366,2.0831240619376265e-05,148.07142857142858,0.9888198757763975,TJ,TJK,Tajikistan,,603.25,11.71,,4.65,96.83,0.99,2.36,3.51,20.52,0.67,,0.1,9.11,Asia,Central Asia,0,1,0,0.0,1,,6.4023317045051416
150,0.5969,0.4646,0.5000,2005,143,0.009113833567068894,0.0015395497126572824,132.0909090909091,0.8560031517777996,TZ,TZA,"Tanzania, United Republic of",3217034.3930000016,637.01,34.15,,4.49,26.99,2.34,5.08,3.55,1.49,5.26,0.26,,7.83,Africa,Sub-Saharan Africa,1,0,0,0.0,0,674.2181532244119,6.456785354036069
143,0.7805,0.5882,0.5000,2005,157,0.01033823198149306,0.002733561910747312,128.15286624203821,0.8081822635962763,TH,THA,Thailand,108634407.71499999,4337.88,52.2,,3.52,121.02,2.01,4.34,3.94,44.58,2.59,23.43,0.22,93.83,Asia,South-eastern Asia,0,0,0,0.0,1,920.3303633140955,8.375141028486917
142,0.5023,0.5479,0.5000,2005,118,0.007664553411705537,0.0005587214253895031,137.8050847457627,0.9209039548022598,TG,TGO,Togo,567878.297,517.01,20.0,,-7.11,75.42,0.68,4.21,3.16,,7.27,0.07,,14.35,Africa,Sub-Saharan Africa,1,0,0,0.0,1,718.2741125624588,6.248062216681136
146,0.0133,0.3823,0.5000,2005,43,0.0034432270692445815,1.948413708984194e-05,146.65116279069767,0.9767441860465116,TO,TON,Tonga,75541.73199999999,3526.25,5.37,,0.89,49.97,2.41,2.29,,,0.02,,,52.76,Oceania,Polynesia,0,0,1,0.0,1,2291.3962340999296,8.167990262316206
147,0.3299,0.5594,0.5000,2005,130,0.008157161381224867,0.0008153757476565684,135.58461538461538,0.8964818127608826,TT,TTO,Trinidad and Tobago,5561047.005,14110.04,56.59,,5.69,97.83,2.15,5.88,,,17.78,0.15,0.11,34.56,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1271.426579121777,9.55464187971173
148,0.5265,0.6883,0.5000,2005,149,0.009453815499456668,0.001843611203636519,130.8993288590604,0.8421911844730636,TN,TUN,Tunisia,12387436.603000008,3490.68,49.76,37.7,2.62,73.35,2.74,2.21,6.45,31.76,4.36,1.98,0.71,58.29,Africa,Northern Africa,0,0,0,0.0,1,1289.289663736938,8.157851838624033
149,0.5979,0.7165,0.5000,2005,155,0.010212232803834183,0.002590401607545632,129.15483870967742,0.8207792207792208,TR,TUR,Turkey,103049032.94199996,9692.12,56.1,42.6,7.58,37.94,3.35,2.0,,,0.28,4.39,0.57,21.43,Asia,Western Asia,0,0,0,0.0,1,518.8408412292995,9.179068463205208
145,0.6654,0.7165,0.5000,2005,72,0.005095148504063805,2.2389040548060327e-05,147.01388888888889,0.9890453834115805,TM,TKM,Turkmenistan,,2899.96,1.95,,11.82,97.37,2.02,5.16,,,53.9,,,,Asia,Central Asia,0,1,0,0.0,0,,7.972452222775991
151,0.5897,0.5076,0.5000,2005,131,0.008270353219734192,0.000881846191711147,135.58778625954199,0.8971227246036406,UG,UGA,Uganda,2042047.5629999998,495.0,21.46,42.9,3.02,31.81,2.67,4.21,,,14.15,2.02,0.22,8.62,Africa,Sub-Saharan Africa,1,1,0,0.0,1,947.745555670659,6.20455776256869
152,0.5866,0.7688,0.5000,2005,151,0.009515770998570318,0.0019002263188183132,130.66887417218544,0.8397350993377484,UA,UKR,Ukraine,35445514.05400001,2758.52,25.85,29.0,3.75,81.76,3.73,9.07,6.06,70.31,6.39,0.51,1.03,32.23,Europe,Eastern Europe,0,0,0,1.0,1,1545.78765225798,7.922449583003403
3,0.6496,0.6301,0.5000,2005,151,0.009418701773385886,0.001808398273878841,130.96026490066225,0.8435320088300221,AE,ARE,United Arab Emirates,65292347.62400002,56092.92,81.46,,-7.02,111.81,1.32,6.03,,,25.86,4.3,,43.77,Asia,Western Asia,0,0,0,0.0,1,583.234274834814,10.934764880337937
55,0.4905,0.8077,0.5000,2005,159,0.01055932647815238,0.0029758221968861575,127.44654088050315,0.79937903033198,GB,GBR,United Kingdom,489296498.8219997,39984.17,94.63,34.3,2.47,36.06,5.99,9.95,4.97,58.97,0.87,13.48,1.56,143.38,Europe,Northern Europe,0,0,0,1.0,0,543.8863557874489,10.596238904766375
154,0.2341,0.7061,0.5000,2005,160,0.011037950659014046,0.0034689809901761294,126.7875,0.7911163522012579,US,USA,United States,1626791187.471001,48499.81,91.71,,2.56,20.2,6.6,1.09,,80.63,1.26,14.3,2.52,188.67,Americas,Northern America,0,0,0,1.0,0,805.140613470646,10.789315159392128
153,0.3451,0.3193,0.5000,2005,131,0.008226706479306008,0.0008704838590771765,135.87786259541986,0.8999412800939518,UY,URY,Uruguay,3809853.007,9078.64,82.93,44.7,7.45,42.05,3.81,4.76,2.71,45.33,0.76,0.13,,22.47,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1149.0110924672629,9.113679680641551
155,0.6794,0.7299,0.5000,2005,80,0.00548418548573609,3.321171566174653e-05,146.5375,0.9860759493670886,UZ,UZB,Uzbekistan,,1196.42,9.76,,5.71,58.82,2.28,1.34,,10.07,23.25,,0.24,,Asia,Central Asia,0,1,0,0.0,0,,7.087089043433187
156,0.315,0.5357,0.5000,2005,134,0.008348398210643185,0.000934473558677849,135.3955223880597,0.8951857255077994,VE,VEN,"Venezuela, Bolivarian Republic of",21356519.426999994,12400.77,16.1,52.4,8.5,54.8,2.81,1.68,,,31.58,0.02,0.19,13.13,Americas,Latin America and the Caribbean,0,0,0,0.0,0,1392.046905923136,9.425513846439397
157,0.8008,0.5781,0.5000,2005,153,0.010093749987440002,0.002451245305499589,129.81045751633988,0.8288613691090472,VN,VNM,Viet Nam,32213222.399999995,1018.12,25.37,,6.56,120.07,1.87,3.39,,16.16,11.71,2.77,,60.47,Asia,South-eastern Asia,0,0,0,0.0,1,926.7548498130706,6.925713068355914
158,0.6348,0.5864,0.5000,2005,127,0.00796308913426144,0.0007032113637497528,136.66929133858267,0.9081364829396326,YE,YEM,Yemen,4933935.842,1243.43,18.54,34.7,2.61,65.6,1.66,-1.8,,9.89,42.39,0.02,,6.94,Asia,Western Asia,1,0,0,0.0,1,498.494830140866,7.12562896893681
160,0.5774,0.427,0.5000,2005,117,0.007515434240056883,0.0004926109902349503,138.65811965811966,0.9263188918361333,ZM,ZMB,Zambia,2420265.9510000004,1126.03,34.63,,4.47,52.43,1.83,4.28,1.74,,13.32,0.04,0.02,6.63,Africa,Sub-Saharan Africa,1,1,0,0.0,1,2650.6531896545034,7.026453451328732
161,0.581,0.3944,0.5000,2005,127,0.007763386213778119,0.0005520259444902802,137.6220472440945,0.9213848268966379,ZW,ZWE,Zimbabwe,1981424.5350000006,971.27,6.34,,-6.15,72.98,,1.79,,,9.32,0.08,,15.79,Africa,Sub-Saharan Africa,0,1,0,0.0,1,2250.0546258078157,6.878604493490436
